px_R,px_L,x_R,x_L
-3.3069e-24,-1.7294e-24,2.8598e+05,54470
-4.1516e-24,3.0444e-25,67880,2.2836e+05
2.6791e-25,1.2385e-24,3.6865e+05,1.6492e+05
-4.5167e-24,2.9603e-25,2.0124e+05,2.2837e+05
-3.2583e-24,6.4574e-24,2.9278e+05,2.6252e+05
-3.2455e-24,1.6826e-24,2.7716e+05,2.3839e+05
-6.4869e-26,8.4589e-25,3.4905e+05,2.3225e+05
-2.753e-24,3.0761e-24,2.4315e+05,2.4847e+05
-2.6767e-24,1.0555e-24,2.4511e+05,1.2776e+05
-3.227e-24,4.7063e-24,2.9428e+05,2.585e+05
-7.7992e-26,-3.2942e-25,3.5978e+05,85570
-2.6866e-24,-7.6801e-25,2.4469e+05,71198
-5.0815e-24,4.6728e-25,55770,1.1013e+05
-4.8177e-26,-4.9949e-25,3.4875e+05,72463
-5.399e-24,4.6902e-24,1.5914e+05,2.5843e+05
1.6668e-25,2.4965e-24,3.6684e+05,2.4437e+05
-2.6961e-24,-2.7669e-24,2.452e+05,39267
-3.3023e-24,2.9164e-24,2.8552e+05,2.4747e+05
-1.1952e-25,4.7553e-24,3.5151e+05,2.5875e+05
-4.9447e-24,-2.6176e-24,57558,2.0315e+05
-2.6059e-24,2.1802e-24,2.5487e+05,2.4194e+05
-3.49e-27,-9.7227e-25,3.471e+05,65934
-3.4413e-24,2.8995e-24,2.2484e+05,2.4735e+05
1.2603e-25,-2.4698e-24,3.6608e+05,2.0468e+05
-5.2106e-24,1.0968e-24,1.6716e+05,1.4191e+05
-3.043e-24,3.8517e-24,2.3388e+05,2.5361e+05
-2.7707e-24,1.1891e-25,2.5838e+05,1.0623e+05
-2.5487e-24,1.0555e-24,2.517e+05,1.5467e+05
-9.5301e-26,6.9042e-24,3.4946e+05,2.6066e+05
-2.6531e-24,-2.1071e-24,2.4809e+05,2.0724e+05
-2.0232e-24,-5.1519e-25,3.1519e+05,73882
-2.6859e-24,1.951e-24,2.4512e+05,2.4026e+05
-1.2627e-24,-7.3581e-25,3.2557e+05,69987
-3.4432e-24,1.0548e-24,2.2473e+05,1.2777e+05
-8.2387e-26,-2.1481e-24,3.6011e+05,2.0692e+05
-4.8399e-24,-7.3021e-25,58654,68790
-2.6844e-24,4.6592e-24,2.4662e+05,2.5831e+05
-9.3972e-26,1.1057e-24,3.5549e+05,1.364e+05
1.1256e-26,1.6083e-24,3.4572e+05,2.378e+05
-1.4598e-24,4.9503e-25,3.2262e+05,1.106e+05
-1.7959e-25,3.0674e-24,3.4177e+05,2.4835e+05
-4.7847e-24,-4.8618e-25,1.9438e+05,75936
-3.5412e-24,-2.2724e-24,2.2171e+05,2.0638e+05
-3.4973e-24,9.3818e-26,2.2297e+05,1.0158e+05
2.2831e-25,1.0473e-24,3.6818e+05,1.5337e+05
-5.0258e-24,-1.5836e-24,1.7791e+05,65777
-1.1347e-25,1.381e-25,3.5745e+05,2.2757e+05
-3.5135e-25,-1.6011e-24,3.3771e+05,65408
-1.0574e-25,-2.6709e-25,3.5794e+05,91317
-4.172e-24,1.1785e-24,1.3456e+05,1.3186e+05
-3.2749e-24,-2.2718e-24,2.9232e+05,2.0636e+05
-3.2792e-24,1.8598e-24,2.9219e+05,2.3961e+05
-3.1701e-24,5.1562e-24,2.6708e+05,2.6055e+05
-8.4721e-26,-1.0278e-24,3.6145e+05,64873
-7.3477e-26,-2.9013e-25,3.4355e+05,89962
-2.3331e-25,6.653e-24,3.3991e+05,2.6219e+05
5.3558e-26,-8.2862e-26,3.6374e+05,98270
-5.0628e-24,-5.0115e-25,56201,77812
-4.3804e-24,-1.3752e-24,2.0402e+05,60695
-1.201e-25,-5.0735e-25,3.4983e+05,74612
-4.6002e-25,1.8042e-24,3.3532e+05,2.3925e+05
3.0324e-27,3.1141e-24,3.6303e+05,2.4866e+05
-5.4001e-24,-2.2299e-24,1.5598e+05,2.0637e+05
-3.9514e-24,6.4222e-25,2.122e+05,2.3066e+05
8.9768e-25,-2.5008e-25,3.7593e+05,92625
-5.0023e-24,1.0617e-24,1.8142e+05,1.4417e+05
-4.9426e-24,8.6646e-25,1.8868e+05,1.2429e+05
-3.1834e-24,-1.3286e-25,2.9694e+05,96993
-3.0459e-24,-1.0851e-25,2.6201e+05,2.2571e+05
-1.0712e-25,-5.7679e-26,3.5497e+05,98875
-5.0584e-24,1.1015e-24,1.725e+05,1.4215e+05
-4.5664e-25,-6.6966e-25,3.3544e+05,70726
-4.9337e-24,1.9748e-24,57682,2.4045e+05
-3.2629e-24,-1.1403e-24,2.792e+05,70843
-3.2712e-24,-5.6463e-25,2.7994e+05,81184
-2.711e-24,6.4736e-24,2.5776e+05,2.6247e+05
-4.3394e-24,2.899e-25,1.3692e+05,2.2851e+05
-3.6153e-24,1.1452e-24,1.2501e+05,1.3529e+05
-4.3454e-24,-9.2334e-25,64469,68714
-3.9861e-24,-9.3678e-25,72750,66514
-1.6673e-26,-1.1383e-24,3.4792e+05,63450
-3.9199e-24,1.1271e-24,1.3287e+05,1.3793e+05
-2.8927e-24,1.1994e-24,3.0365e+05,1.3299e+05
-4.0792e-25,-2.2433e-24,3.3694e+05,2.0626e+05
-2.3302e-24,-1.9943e-24,3.116e+05,2.0844e+05
-1.099e-25,-2.0816e-24,3.5269e+05,2.0769e+05
-3.6988e-25,-6.5825e-25,3.3751e+05,82703
-2.0413e-26,-5.16e-25,3.4444e+05,78124
-3.7495e-24,1.1121e-24,1.2836e+05,1.3903e+05
-1.0768e-25,1.0408e-24,3.583e+05,1.2763e+05
-3.9761e-24,-9.0605e-25,1.0688e+05,67647
-3.0187e-25,-4.4494e-25,3.3868e+05,84170
-5.884e-25,7.8647e-25,3.3379e+05,1.2213e+05
1.5145e-25,1.1271e-24,3.6704e+05,1.3793e+05
-3.2475e-24,-4.8153e-25,2.7749e+05,75888
-7.6792e-26,2.6413e-25,3.436e+05,2.2836e+05
-2.9726e-24,7.4834e-24,2.6033e+05,2.502e+05
-2.2303e-25,5.476e-25,3.405e+05,1.1141e+05
-5.0442e-24,-9.9777e-25,1.7408e+05,67699
-1.9202e-25,-4.0972e-25,3.4165e+05,84104
-2.7832e-27,-3.792e-25,3.4627e+05,85215
-1.8891e-26,-1.2739e-24,3.4791e+05,68713
-2.6297e-24,-3.4647e-25,2.5547e+05,85366
-1.31e-24,-1.1126e-24,3.2487e+05,63763
-4.7711e-24,7.308e-25,59471,1.1931e+05
-2.8317e-24,-1.0285e-24,2.4109e+05,73410
-4.094e-25,1.1994e-24,3.3699e+05,2.3489e+05
-7.7634e-25,6.6245e-24,3.3156e+05,2.6229e+05
-4.5476e-24,-1.0173e-24,1.3928e+05,65016
-6.71e-26,3.1798e-24,3.6193e+05,2.4897e+05
-1.865e-27,-6.9952e-25,3.4562e+05,82173
7.0648e-26,2.7344e-25,3.6487e+05,1.1404e+05
-2.5963e-24,-5.9712e-25,2.5089e+05,71751
-2.5145e-25,9.8962e-25,3.3961e+05,1.2702e+05
-8.3346e-26,-1.3398e-24,3.618e+05,66809
-4.0351e-25,3.7687e-24,3.3715e+05,2.5311e+05
-1.468e-25,1.1699e-24,3.4259e+05,1.3108e+05
-5.3182e-25,-4.5316e-25,3.3446e+05,82924
-5.2146e-24,6.1564e-24,54749,2.6226e+05
-2.6085e-24,5.6942e-24,2.5487e+05,2.6129e+05
-4.7646e-24,-3.3473e-25,59513,86728
-4.7969e-25,-5.8666e-25,3.3524e+05,84210
-5.3061e-24,1.0792e-24,53695,1.4043e+05
-2.6786e-24,-3.0104e-25,2.469e+05,89266
-9.6355e-25,1.3533e-25,3.2948e+05,1.0277e+05
-9.6508e-25,-1.1552e-24,3.2942e+05,63222
-2.4774e-24,1.3499e-25,2.5395e+05,1.0651e+05
-4.294e-26,-9.9265e-25,3.485e+05,66303
-1.3189e-25,1.1195e-26,3.598e+05,99814
-3.2479e-24,2.0313e-24,2.7643e+05,2.4082e+05
-2.6507e-24,-7.8755e-25,2.5665e+05,69166
1.0646e-24,3.0235e-25,3.7782e+05,1.0671e+05
-4.3592e-25,-1.0197e-24,3.3655e+05,67247
-4.9895e-24,-4.1445e-25,57180,84672
-4.3747e-24,4.6102e-24,64080,2.5813e+05
4.3616e-25,1.6569e-25,3.7118e+05,1.0774e+05
-5.7938e-25,8.4519e-25,3.3393e+05,1.2369e+05
-7.8116e-25,2.2814e-25,3.3156e+05,1.0516e+05
-3.8854e-24,1.0867e-24,2.1437e+05,1.4102e+05
-7.3139e-25,-1.4909e-24,3.3214e+05,59004
-2.7041e-24,-9.5145e-25,2.4559e+05,65702
-2.7352e-24,5.915e-25,2.4371e+05,1.1223e+05
-4.0386e-24,2.6902e-25,2.1058e+05,1.1191e+05
-4.5382e-24,-4.9322e-25,1.3915e+05,86642
-2.7924e-24,1.1089e-24,3.0498e+05,1.3634e+05
-1.247e-25,-9.7667e-25,3.5926e+05,65808
1.644e-24,-5.5943e-25,3.8561e+05,78721
-4.7129e-24,-1.0033e-24,1.9635e+05,74039
-3.6427e-24,4.4097e-25,2.1921e+05,1.0959e+05
-3.1766e-24,-1.0639e-24,2.3038e+05,72076
-3.0323e-24,-1.7416e-25,3.0055e+05,99072
-3.1497e-24,-1.8933e-24,2.9788e+05,52645
-3.2557e-24,-1.6512e-24,2.8202e+05,65232
-2.5825e-24,-2.5083e-25,2.5116e+05,91986
-2.7122e-24,-7.6156e-25,2.4429e+05,70778
-4.3532e-24,3.4706e-25,64379,1.0763e+05
-1.1757e-25,-3.0904e-25,3.5989e+05,86590
-3.2745e-24,3.1212e-24,2.8018e+05,2.4863e+05
-1.8034e-24,-5.7473e-26,3.1829e+05,1.0279e+05
-3.0903e-24,-1.3851e-25,2.6398e+05,96431
-3.8525e-24,-5.3887e-25,77384,82133
-2.478e-25,-4.6103e-25,3.3995e+05,75808
-1.4037e-25,3.023e-24,3.5049e+05,2.4814e+05
-1.1523e-25,-2.1875e-25,3.5408e+05,94285
-3.3113e-24,-4.7435e-25,2.8612e+05,76611
-8.3353e-26,-1.2445e-24,3.4901e+05,69064
-4.8275e-26,-8.9657e-25,3.6244e+05,67715
-2.718e-24,-1.9007e-24,2.5775e+05,52567
-4.4019e-25,-1.0481e-24,3.3659e+05,72388
-3.027e-24,-1.0467e-24,2.6144e+05,64511
-4.6195e-24,-4.5356e-25,1.9882e+05,83941
-6.2984e-25,5.2131e-24,3.3339e+05,2.6038e+05
-4.3511e-24,-8.3699e-25,1.3706e+05,68493
-3.2976e-24,-1.0096e-24,2.8501e+05,67586
-5.403e-24,-7.3043e-25,1.5611e+05,81485
-4.6759e-24,5.5961e-24,1.9727e+05,2.287e+05
-2.4789e-24,-1.0354e-24,2.5356e+05,64637
-4.9037e-24,-5.2916e-25,1.9145e+05,82348
3.7474e-25,-7.2555e-25,3.7053e+05,81544
-1.103e-25,3.5053e-25,3.5954e+05,1.0773e+05
-5.1555e-25,-9.2933e-25,3.3473e+05,66734
-3.9246e-24,-9.349e-25,2.1289e+05,76913
-2.7886e-26,-2.1111e-25,3.4802e+05,94506
-2.2263e-24,-1.1003e-24,3.129e+05,71161
-3.4421e-24,-8.5648e-25,2.2586e+05,68148
2.1587e-25,-5.746e-25,3.6806e+05,80048
-1.4071e-25,-9.7812e-25,3.5091e+05,65788
-3.0801e-25,-9.5297e-27,3.3875e+05,1.0395e+05
-1.1663e-24,-5.6375e-25,3.2703e+05,78809
-3.14e-24,-1.2863e-24,2.6618e+05,68604
-4.1533e-24,-1.0259e-24,68000,66730
-2.8247e-24,-1.6478e-24,2.5885e+05,65124
-3.7171e-24,-1.0028e-24,1.1716e+05,74072
-4.3921e-24,-7.9619e-25,1.3752e+05,80089
-3.8486e-25,-5.6001e-26,3.3749e+05,1.0285e+05
-3.0918e-24,-2.7847e-25,2.3276e+05,90209
-1.4592e-25,-1.4677e-24,3.5804e+05,66020
-2.7223e-24,2.2928e-25,2.5782e+05,1.0941e+05
-2.6029e-24,-5.6496e-25,2.5473e+05,72142
-3.2103e-25,-1.3216e-24,3.3873e+05,61081
-2.6523e-24,-1.0684e-24,2.5659e+05,68590
-1.2143e-25,-1.6197e-24,3.5729e+05,57536
-3.833e-24,1.0319e-25,78514,1.0171e+05
-1.1956e-25,-7.5668e-25,3.5292e+05,70884
-5.3261e-25,-7.0971e-25,3.3458e+05,82082
-4.1555e-24,-5.4889e-25,67946,72459
-2.6639e-24,-1.2944e-25,2.5701e+05,96992
-1.0171e-24,-1.2536e-24,3.2889e+05,62115
-2.7294e-24,2.2868e-25,2.4396e+05,1.0521e+05
-2.7205e-24,-1.3182e-24,2.4527e+05,61240
-1.289e-25,-9.2938e-25,3.5382e+05,66908
-3.3344e-24,-9.3223e-25,2.8983e+05,68706
2.0255e-25,6.2472e-27,3.6792e+05,1.0453e+05
-1.3549e-25,-1.0341e-24,3.4999e+05,66703
-2.857e-24,-1.6962e-24,2.4038e+05,64897
-5.6566e-26,-1.4146e-24,3.6235e+05,66321
-1.2866e-25,-1.099e-24,3.5421e+05,63834
-1.1979e-24,-5.3568e-25,3.2669e+05,81559
-3.0128e-25,2.5978e-25,3.3907e+05,1.1166e+05
-1.4035e-26,1.0514e-24,3.4664e+05,1.5371e+05
-1.1903e-26,-8.0974e-25,3.4592e+05,80084
-1.5705e-25,7.3508e-25,3.5906e+05,1.1929e+05
-2.7243e-24,-3.3393e-26,2.4413e+05,1.036e+05
-3.0467e-24,-5.6282e-25,2.3391e+05,79920
-2.8678e-24,6.3598e-25,2.3916e+05,1.1436e+05
-9.9228e-25,-1.29e-24,3.2922e+05,61431
-5.4158e-24,-1.7953e-26,52624,1.038e+05
-8.4996e-27,-1.6275e-24,3.4566e+05,65170
-1.4586e-25,-1.5706e-24,3.6017e+05,66023
-4.5876e-24,-5.1267e-25,1.9989e+05,73599
-4.7881e-25,-1.4341e-24,3.3567e+05,59980
-3.8497e-24,-8.1421e-25,81639,70188
-3.361e-24,1.7192e-25,2.2742e+05,1.0402e+05
-1.3607e-25,1.7327e-25,3.5e+05,1.0802e+05
-5.5837e-25,-8.5549e-25,3.3427e+05,78873
-3.0978e-25,-1.0373e-24,3.3876e+05,66980
-3.4434e-24,2.5589e-25,2.2576e+05,1.295e+05
-1.5116e-24,-4.9204e-25,3.2203e+05,87081
-1.4227e-25,-4.4685e-25,3.5107e+05,89635
-3.0909e-24,-1.3213e-24,2.6375e+05,61334
-1.3768e-25,-7.84e-25,3.5657e+05,70568
-1.4273e-25,-7.6683e-25,3.5711e+05,80761
2.08e-24,1.1686e-24,3.9408e+05,1.3042e+05
-3.1807e-24,2.4511e-25,2.6709e+05,1.1299e+05
-1.4863e-25,-4.6766e-25,3.5044e+05,88707
-1.54e-25,-5.5133e-25,3.5805e+05,80986
-1.428e-25,-1.2813e-24,3.5286e+05,61797
-4.6163e-24,-4.7138e-25,61284,76599
-1.9425e-25,-9.2635e-25,3.4179e+05,68894
-1.4786e-24,-1.1555e-24,3.2254e+05,70407
-1.2475e-25,-5.7853e-25,3.4955e+05,84423
-1.2822e-25,-3.6492e-25,3.5467e+05,85346
-3.9368e-25,-4.8486e-25,3.3739e+05,75317
-3.8654e-24,2.8844e-25,85378,1.1792e+05
-3.1037e-25,-8.8343e-25,3.3893e+05,70015
-3.3186e-24,-1.1507e-24,2.9082e+05,63193
-2.4519e-25,-9.7005e-25,3.4019e+05,75242
-5.3959e-25,2.7077e-25,3.3445e+05,1.2134e+05
-5.8176e-25,-3.2978e-25,3.3398e+05,94990
-5.6113e-24,-1.8882e-24,50105,54478
-1.337e-25,-4.6789e-25,3.5473e+05,76715
-1.466e-24,-7.155e-26,3.2263e+05,98599
6.3997e-25,-5.4288e-25,3.7342e+05,80543
-3.7595e-25,2.5436e-25,3.3766e+05,1.1018e+05
-4.1217e-25,-1.4072e-24,3.3711e+05,67826
-1.4622e-25,2.2946e-25,3.5623e+05,1.1442e+05
-1.2278e-25,-3.096e-25,3.5566e+05,88423
-3.9608e-24,-1.8958e-25,88466,99219
1.3656e-24,-1.8813e-24,3.8194e+05,54570
-2.8416e-24,2.4939e-25,3.0438e+05,1.1269e+05
1.8785e-24,-1.4705e-24,3.9009e+05,65978
-1.59e-24,-9.9186e-25,3.2112e+05,69133
-2.6397e-24,-4.3869e-25,2.5556e+05,90076
-1.8731e-24,-5.2203e-25,3.1734e+05,85571
-1.4528e-25,-7.8031e-25,3.5379e+05,70825
-1.4795e-25,-8.7579e-25,3.5188e+05,78678
-1.6477e-24,-1.2463e-24,3.2036e+05,69525
4.6764e-25,-3.9339e-25,3.7162e+05,84729
-4.5382e-24,-5.9358e-25,62217,71561
-1.5118e-25,-4.951e-25,3.5169e+05,82404
-3.0123e-24,-8.6326e-26,3.0113e+05,1.0249e+05
-1.4457e-25,-5.771e-25,3.5286e+05,71804
-1.6057e-25,-9.6026e-25,3.5024e+05,68424
-3.9257e-24,-4.2559e-25,1.0856e+05,90847
-2.3937e-24,7.8058e-25,3.1083e+05,1.218e+05
-1.6127e-25,-1.2221e-25,3.507e+05,1.0009e+05
-1.3544e-25,-3.6166e-25,3.5314e+05,94181
-3.2402e-24,-1.2061e-24,2.7451e+05,67584
-4.4661e-25,-1.6812e-24,3.3655e+05,65137
-3.7616e-24,-1.5468e-24,1.1559e+05,58127
-2.4023e-24,-1.1631e-24,3.1069e+05,70650
-7.2987e-25,-7.5299e-26,3.3222e+05,1.0245e+05
-2.5136e-24,-3.9455e-25,2.5436e+05,92883
-7.679e-25,-9.2266e-26,3.3178e+05,1.0131e+05
1.5434e-24,-1.0335e-24,3.8464e+05,67329
-4.0155e-24,2.0573e-25,97763,1.0931e+05
2.1822e-25,3.765e-26,3.6826e+05,1.0512e+05
-3.3659e-24,2.5307e-25,2.2736e+05,1.2083e+05
1.1377e-25,-1.518e-24,3.666e+05,65708
-2.4942e-24,2.6117e-25,2.5422e+05,1.1798e+05
8.0186e-26,3.2288e-25,3.6578e+05,1.1907e+05
-7.8253e-26,3.1131e-25,3.4369e+05,1.1873e+05
1.7383e-24,-4.9378e-25,3.8697e+05,82814
-8.4114e-26,2.6955e-25,3.6199e+05,1.2166e+05
2.1439e-25,2.8589e-25,3.6819e+05,1.179e+05
-1.4179e-24,2.4971e-25,3.2332e+05,1.1023e+05
-1.4671e-25,-1.4935e-24,3.5141e+05,66685
-3.1861e-24,-9.4848e-25,2.6728e+05,76449
-3.3513e-24,-1.0446e-24,2.8847e+05,67136
-2.6702e-24,-1.0034e-24,2.5702e+05,64953
-5.7284e-24,-9.7532e-25,48616,65029
-2.664e-24,-5.3367e-25,2.4867e+05,80052
-1.6059e-25,3.5049e-25,3.5701e+05,1.2558e+05
-3.2326e-24,-1.1678e-24,2.295e+05,67837
-1.648e-25,-9.8861e-26,3.5051e+05,1.0159e+05
-1.0885e-25,-3.116e-25,3.4924e+05,96374
-1.4158e-25,-1.4564e-24,3.5549e+05,59161
-1.386e-24,-1.2979e-24,3.2388e+05,68934
-5.6102e-24,2.2768e-25,49296,1.0948e+05
-1.3875e-26,-1.377e-25,3.4531e+05,1.0049e+05
4.317e-25,-1.6752e-24,3.7126e+05,65202
6.7729e-25,2.3345e-25,3.7398e+05,1.1337e+05
-1.6483e-25,3.0917e-25,3.4241e+05,1.2381e+05
-3.2643e-24,-8.8039e-25,2.2901e+05,78682
1.6329e-24,-9.9317e-26,3.8563e+05,1.0145e+05
-2.9884e-24,-1.3651e-25,2.3589e+05,99773
3.2261e-25,1.4449e-25,3.6995e+05,1.0776e+05
8.9778e-25,1.9185e-25,3.7635e+05,1.0914e+05
-1.5828e-25,-8.0077e-25,3.5926e+05,70482
9.0569e-25,-1.6686e-24,3.7636e+05,56970
-2.8627e-24,-9.8506e-26,2.4026e+05,1.0157e+05
-4.0253e-24,2.5476e-25,2.1084e+05,1.1761e+05
-2.2964e-25,-2.6163e-25,3.4092e+05,97580
-2.8798e-24,2.3389e-25,2.3881e+05,1.0974e+05
-1.6642e-25,-8.5291e-25,3.5757e+05,69832
-1.6616e-25,-1.5975e-24,3.5851e+05,57615
-2.7481e-26,-2.0724e-24,3.472e+05,52152
-1.3758e-24,-8.8643e-25,3.2404e+05,78246
-2.3741e-25,2.1707e-25,3.406e+05,1.1476e+05
-2.7244e-24,-2.5194e-25,2.5779e+05,97608
-2.2657e-25,-1.0267e-24,3.41e+05,73545
-6.1982e-25,2.8128e-25,3.3359e+05,1.1813e+05
-1.6017e-25,-1.5717e-24,3.5953e+05,65418
-5.0452e-24,2.6501e-25,1.7378e+05,1.171e+05
4.0607e-25,2.6359e-25,3.7098e+05,1.1946e+05
-9.6395e-26,-9.0654e-25,3.6185e+05,78030
-3.1119e-24,-5.4479e-25,2.3232e+05,85072
-1.5697e-25,2.6729e-25,3.5623e+05,1.1918e+05
3.3349e-27,-2.6824e-25,3.6351e+05,97140
-1.4543e-25,2.1056e-25,3.5451e+05,1.0915e+05
-1.7101e-25,3.1806e-25,3.5812e+05,1.2535e+05
-5.901e-25,-1.3849e-24,3.3394e+05,67690
-1.6349e-25,-2.1275e-24,3.5424e+05,51473
-2.6797e-25,1.4375e-25,3.3975e+05,1.0765e+05
-1.5953e-25,2.6119e-25,3.5959e+05,1.2192e+05
-1.1246e-24,-1.1916e-24,3.2768e+05,70245
5.2271e-25,2.3028e-25,3.7232e+05,1.171e+05
-4.8935e-25,2.2402e-25,3.3578e+05,1.1357e+05
-1.4795e-25,1.2406e-25,3.5302e+05,1.0732e+05
5.0492e-25,-1.7958e-24,3.7213e+05,55372
-1.5294e-25,1.0946e-25,3.426e+05,1.0657e+05
8.9336e-25,2.2507e-25,3.7633e+05,1.165e+05
-1.7469e-25,1.2337e-25,3.5147e+05,1.0725e+05
2.1109e-24,2.552e-25,3.9474e+05,1.1832e+05
-2.5069e-24,1.5391e-25,2.527e+05,1.3132e+05
-1.8063e-24,-9.8783e-25,3.1836e+05,68123
-1.7994e-25,-5.0042e-25,3.5068e+05,81656
-1.6106e-25,2.4639e-25,3.5205e+05,1.2136e+05
-2.6274e-25,-2.0881e-24,3.4009e+05,52012
-4.866e-24,2.115e-25,1.4265e+05,1.1467e+05
2.7485e-25,2.6173e-25,3.6931e+05,1.1758e+05
-7.2594e-26,-1.9989e-25,3.4828e+05,98739
-5.0307e-25,2.337e-25,3.3581e+05,1.207e+05
-3.027e-26,2.3085e-25,3.449e+05,1.2098e+05
-2.887e-24,-2.4134e-25,3.0379e+05,98139
-7.8602e-25,-1.5495e-25,3.3158e+05,99663
-1.7546e-25,2.1306e-25,3.4957e+05,1.1506e+05
-3.8974e-26,4.248e-25,3.4664e+05,1.4249e+05
-2.3513e-24,1.7273e-25,3.114e+05,1.0824e+05
8.0012e-25,2.225e-25,3.7544e+05,1.1341e+05
-1.4674e-25,1.5331e-25,3.5479e+05,1.3134e+05
1.9403e-24,-4.1662e-25,3.9192e+05,92968
-2.9257e-26,-3.4468e-25,3.4579e+05,95236
-4.6806e-25,-8.3006e-25,3.3667e+05,67975
-1.7812e-24,2.3546e-25,3.187e+05,1.2914e+05
-1.4708e-25,2.5053e-25,3.5485e+05,1.1147e+05
-4.5069e-24,2.1112e-25,1.3871e+05,1.1596e+05
-1.7356e-25,-1.7145e-24,3.5103e+05,64909
-2.659e-24,2.4652e-25,3.0687e+05,1.1103e+05
-4.2967e-25,-4.0514e-25,3.3709e+05,93037
-1.7484e-25,3.0526e-25,3.5065e+05,1.2494e+05
1.6677e-24,2.3399e-25,3.8625e+05,1.1303e+05
-3.2633e-24,2.1457e-25,2.7881e+05,1.1647e+05
-1.7101e-25,-3.964e-25,3.502e+05,92946
1.2045e-24,-1.5411e-24,3.7978e+05,66665
8.2234e-25,-3.2807e-25,3.7566e+05,95111
-6.4302e-26,2.2026e-25,3.484e+05,1.205e+05
-4.3496e-25,2.0469e-25,3.3726e+05,1.1357e+05
-1.4986e-24,-2.4182e-25,3.223e+05,98177
-3.2342e-24,2.2418e-25,2.7377e+05,1.1562e+05
-1.3645e-25,1.19e-25,3.4932e+05,1.0693e+05
-2.6664e-26,2.0193e-25,3.4482e+05,1.155e+05
-1.729e-25,2.2569e-25,3.5323e+05,1.2054e+05
-3.831e-25,2.5065e-26,3.3801e+05,1.0493e+05
-1.7179e-25,2.4896e-25,3.5702e+05,1.1153e+05
-2.0427e-24,-2.6576e-25,3.1504e+05,97316
-2.3127e-26,-3.8843e-25,3.4521e+05,93781
-1.7527e-25,-2.6679e-25,3.5799e+05,97833
-1.633e-24,2.3162e-25,3.2067e+05,1.2008e+05
-2.7269e-24,2.1638e-25,2.4576e+05,1.0995e+05
-1.5794e-25,1.9529e-25,3.5166e+05,1.1532e+05
-2.1868e-26,7.4576e-26,3.4511e+05,1.0623e+05
-4.5452e-26,-4.2281e-25,3.4447e+05,91975
-3.9463e-24,2.3251e-25,73997,1.361e+05
-3.1068e-24,7.5563e-26,2.9895e+05,1.0608e+05
-7.0604e-26,-6.7952e-25,3.4818e+05,82715
3.5174e-25,2.2457e-25,3.7047e+05,1.2032e+05
-3.8772e-26,2.7525e-25,3.6279e+05,1.2272e+05
-3.2358e-24,3.1243e-26,2.7216e+05,1.0505e+05
-1.8933e-25,8.0049e-27,3.5059e+05,1.0485e+05
-1.5444e-25,1.9799e-25,3.5579e+05,1.157e+05
3.501e-25,1.8726e-25,3.7047e+05,1.155e+05
-2.1777e-24,1.4529e-25,3.1351e+05,1.3168e+05
-5.157e-25,1.8248e-25,3.3581e+05,1.1538e+05
1.3275e-24,-4.8391e-25,3.8171e+05,89364
-1.5565e-25,-1.7121e-24,3.6022e+05,56442
-1.9331e-24,2.4376e-25,3.1653e+05,1.1217e+05
1.1068e-24,1.3016e-26,3.7861e+05,1.0503e+05
-5.8123e-24,2.6028e-25,47741,1.2232e+05
-2.7832e-24,-4.5467e-25,2.5833e+05,90131
1.1651e-24,8.9e-27,3.7927e+05,1.0494e+05
-9.3726e-26,-3.7603e-25,3.6194e+05,93932
-1.2308e-24,1.4159e-25,3.2629e+05,1.3101e+05
-1.6173e-24,2.4663e-25,3.2088e+05,1.1144e+05
-3.7188e-24,-1.1264e-25,2.1765e+05,1.0214e+05
8.3699e-25,-4.9698e-25,3.7583e+05,88729
-2.7175e-25,1.8615e-25,3.3982e+05,1.2929e+05
-2.6154e-24,1.92e-25,2.5472e+05,1.292e+05
1.8573e-24,2.9739e-25,3.9021e+05,1.2517e+05
-4.2026e-24,5.4125e-27,67010,1.0471e+05
-2.9254e-24,-4.437e-25,2.3747e+05,91611
-2.9459e-24,-4.3627e-25,2.369e+05,91726
-1.8139e-25,2.8415e-25,3.5153e+05,1.2432e+05
-1.6298e-25,-3.9331e-25,3.5475e+05,93771
-3.549e-25,-1.3096e-24,3.3845e+05,68464
-1.8142e-25,2.3537e-25,3.5269e+05,1.1781e+05
-1.8481e-25,2.179e-25,3.5108e+05,1.211e+05
6.6849e-25,2.4867e-25,3.7409e+05,1.2844e+05
-3.6617e-24,-8.6074e-25,2.188e+05,79173
1.3213e-25,2.2397e-25,3.6716e+05,1.1249e+05
-1.6363e-25,2.2172e-25,3.5619e+05,1.1256e+05
-1.7717e-25,1.5089e-25,3.5741e+05,1.3232e+05
-2.8185e-24,1.9582e-25,2.4166e+05,1.2855e+05
-1.3713e-25,2.7977e-25,3.612e+05,1.2465e+05
3.691e-25,3.3487e-25,3.707e+05,1.2591e+05
-4.105e-26,2.1315e-25,3.4657e+05,1.1551e+05
-1.7723e-25,2.232e-25,3.5327e+05,1.3622e+05
1.9674e-24,2.4837e-25,3.9244e+05,1.2796e+05
-2.5763e-24,3.0788e-25,2.5136e+05,1.3878e+05
-1.8851e-25,-1.1615e-24,3.5082e+05,70697
-1.7405e-25,9.1921e-26,3.5369e+05,1.0665e+05
-5.6799e-24,3.2607e-25,48232,1.2761e+05
