px_R,px_L,x_R,x_L
2.2731e-24,-2.7401e-24,62745,4.3678e+05
2.2881e-24,-2.6278e-24,63013,4.3928e+05
2.2003e-24,-2.6009e-24,60953,4.398e+05
2.3147e-24,-2.7664e-24,63434,4.3631e+05
2.2911e-24,-2.6888e-24,62949,4.3828e+05
2.2162e-24,-2.7198e-24,61205,4.3767e+05
2.2487e-24,-2.5725e-24,61987,4.4067e+05
2.3169e-24,-2.7379e-24,63457,4.3731e+05
2.2602e-24,-2.7809e-24,62214,4.3632e+05
2.2185e-24,-2.7055e-24,61162,4.381e+05
2.3034e-24,-2.6903e-24,63113,4.3848e+05
2.1743e-24,-2.6854e-24,59662,4.3858e+05
2.316e-24,-2.6872e-24,63314,4.3855e+05
2.1471e-24,-2.6688e-24,58794,4.3892e+05
2.2221e-24,-2.8476e-24,60916,4.3491e+05
2.2422e-24,-2.7046e-24,61291,4.3825e+05
2.3683e-24,-2.719e-24,64107,4.3796e+05
2.249e-24,-2.7589e-24,61116,4.371e+05
2.2615e-24,-2.6397e-24,61429,4.3955e+05
2.2745e-24,-2.5461e-24,61770,4.4173e+05
2.2716e-24,-2.6991e-24,61581,4.3855e+05
2.2549e-24,-2.5603e-24,61057,4.4141e+05
2.2781e-24,-2.7502e-24,61714,4.3757e+05
2.3334e-24,-2.6155e-24,63029,4.4026e+05
2.2732e-24,-2.6468e-24,61499,4.3974e+05
2.2514e-24,-2.6385e-24,60721,4.3992e+05
2.2555e-24,-2.5228e-24,60835,4.4256e+05
2.3857e-24,-2.677e-24,64064,4.3925e+05
2.2066e-24,-2.6054e-24,59380,4.4072e+05
2.2245e-24,-2.671e-24,59652,4.394e+05
2.3145e-24,-2.6204e-24,62367,4.4041e+05
2.329e-24,-2.6638e-24,62694,4.3958e+05
2.2237e-24,-2.6437e-24,59444,4.3998e+05
2.2797e-24,-2.6076e-24,60709,4.4078e+05
2.2751e-24,-2.6284e-24,60511,4.4033e+05
2.3089e-24,-2.6539e-24,61640,4.3982e+05
2.3226e-24,-2.6466e-24,62039,4.3997e+05
2.3161e-24,-2.6172e-24,61764,4.4062e+05
2.2498e-24,-2.6113e-24,59736,4.4079e+05
2.2697e-24,-2.7007e-24,60131,4.3907e+05
2.2394e-24,-2.5956e-24,59369,4.4123e+05
2.227e-24,-2.5933e-24,59095,4.4132e+05
2.1471e-24,-2.5721e-24,57512,4.4184e+05
2.2674e-24,-2.6595e-24,59872,4.3987e+05
2.2422e-24,-2.7205e-24,59318,4.3883e+05
2.3982e-24,-2.5185e-24,63238,4.4308e+05
2.3532e-24,-2.5844e-24,61969,4.4183e+05
2.3777e-24,-2.5356e-24,62554,4.4291e+05
2.3031e-24,-2.7435e-24,60264,4.3862e+05
2.2836e-24,-2.6256e-24,59770,4.4092e+05
2.3036e-24,-2.6749e-24,60172,4.3987e+05
2.3604e-24,-2.6162e-24,61741,4.4135e+05
2.3568e-24,-2.5812e-24,61473,4.4218e+05
2.4615e-24,-2.5987e-24,64251,4.418e+05
2.185e-24,-2.7419e-24,57784,4.389e+05
2.271e-24,-2.5821e-24,59387,4.4236e+05
2.3357e-24,-2.6473e-24,60626,4.4084e+05
2.2374e-24,-2.6113e-24,58697,4.4177e+05
2.2562e-24,-2.5723e-24,59048,4.4266e+05
2.3682e-24,-2.7168e-24,61386,4.3955e+05
2.2856e-24,-2.6133e-24,59542,4.419e+05
2.37e-24,-2.6476e-24,61309,4.4108e+05
2.2402e-24,-2.5822e-24,58619,4.4274e+05
2.265e-24,-2.6586e-24,59071,4.4107e+05
2.1577e-24,-2.5234e-24,56981,4.4404e+05
2.2946e-24,-2.5796e-24,59536,4.4293e+05
2.3011e-24,-2.5939e-24,59603,4.4269e+05
2.2754e-24,-2.6449e-24,59058,4.416e+05
2.3639e-24,-2.5605e-24,60722,4.4339e+05
2.3819e-24,-2.7358e-24,61038,4.3961e+05
2.392e-24,-2.5277e-24,61280,4.4408e+05
2.3239e-24,-2.7297e-24,59704,4.3976e+05
2.3747e-24,-2.634e-24,60626,4.4195e+05
2.3467e-24,-2.6233e-24,60085,4.4227e+05
2.2583e-24,-2.575e-24,58450,4.4335e+05
2.3296e-24,-2.6264e-24,59763,4.4231e+05
2.4073e-24,-2.3721e-24,61292,4.4774e+05
2.2022e-24,-2.5555e-24,57304,4.4379e+05
2.3657e-24,-2.7355e-24,60356,4.3987e+05
2.2281e-24,-2.5877e-24,57755,4.4316e+05
2.2295e-24,-2.6741e-24,57772,4.4129e+05
2.2852e-24,-2.6471e-24,58818,4.4195e+05
2.2953e-24,-2.7588e-24,58960,4.3956e+05
2.2571e-24,-2.643e-24,58180,4.422e+05
2.2391e-24,-2.5139e-24,57793,4.4483e+05
2.3576e-24,-2.7088e-24,59856,4.4067e+05
2.2547e-24,-2.6624e-24,57858,4.4183e+05
2.2306e-24,-2.5953e-24,57393,4.4329e+05
2.2105e-24,-2.6982e-24,56967,4.4106e+05
2.2415e-24,-2.7795e-24,57590,4.3936e+05
2.2943e-24,-2.5718e-24,58579,4.4384e+05
2.2555e-24,-2.5527e-24,57799,4.4424e+05
2.3685e-24,-2.5644e-24,59916,4.4404e+05
2.2246e-24,-2.6345e-24,57142,4.4281e+05
2.234e-24,-2.6676e-24,57253,4.4222e+05
2.3311e-24,-2.647e-24,59120,4.4272e+05
2.4199e-24,-2.5535e-24,60689,4.4472e+05
2.2591e-24,-2.636e-24,57657,4.4313e+05
2.2736e-24,-2.6259e-24,57886,4.4341e+05
2.1827e-24,-2.7055e-24,55269,4.4185e+05
2.3647e-24,-2.4897e-24,59598,4.462e+05
2.3981e-24,-2.6387e-24,60150,4.4325e+05
2.2525e-24,-2.6571e-24,57366,4.429e+05
2.2904e-24,-2.6244e-24,58095,4.4357e+05
2.4147e-24,-2.517e-24,60356,4.4572e+05
2.2747e-24,-2.5893e-24,57688,4.4431e+05
2.2888e-24,-2.7417e-24,57896,4.4127e+05
2.2226e-24,-2.5159e-24,56173,4.4585e+05
2.2449e-24,-2.612e-24,56833,4.4394e+05
2.3964e-24,-2.5416e-24,59868,4.4537e+05
2.2369e-24,-2.6773e-24,56374,4.4273e+05
2.2494e-24,-2.5525e-24,56527,4.4521e+05
2.2916e-24,-2.6031e-24,57606,4.4422e+05
2.3322e-24,-2.5017e-24,58416,4.4628e+05
2.3546e-24,-2.6917e-24,58724,4.4256e+05
2.2705e-24,-2.6492e-24,56903,4.4341e+05
2.2706e-24,-2.5978e-24,56779,4.445e+05
2.2833e-24,-2.6985e-24,57114,4.4264e+05
2.2662e-24,-2.5583e-24,56466,4.4537e+05
2.423e-24,-2.6418e-24,59893,4.4382e+05
2.2655e-24,-2.6165e-24,56214,4.4431e+05
2.3079e-24,-2.6649e-24,57510,4.4353e+05
2.2836e-24,-2.5426e-24,56862,4.4598e+05
2.2664e-24,-2.5558e-24,56133,4.4578e+05
2.419e-24,-2.6092e-24,59560,4.4472e+05
2.3026e-24,-2.5843e-24,57044,4.4523e+05
2.2603e-24,-2.5977e-24,55260,4.4499e+05
2.2513e-24,-2.6537e-24,54947,4.4392e+05
2.2594e-24,-2.5591e-24,55043,4.4584e+05
2.2555e-24,-2.4741e-24,54903,4.478e+05
2.3788e-24,-2.598e-24,58560,4.4511e+05
2.3537e-24,-2.7029e-24,57962,4.4311e+05
2.2505e-24,-2.5309e-24,54682,4.4656e+05
2.3009e-24,-2.6531e-24,56101,4.4406e+05
2.2464e-24,-2.6542e-24,54462,4.4404e+05
2.4166e-24,-2.5774e-24,59157,4.4555e+05
2.2852e-24,-2.524e-24,55457,4.4678e+05
2.2715e-24,-2.6782e-24,55016,4.4373e+05
2.365e-24,-2.6483e-24,58006,4.4431e+05
2.3459e-24,-2.4907e-24,57535,4.4777e+05
2.3811e-24,-2.6515e-24,58260,4.4439e+05
2.332e-24,-2.5171e-24,57024,4.4738e+05
2.2965e-24,-2.5579e-24,55390,4.4642e+05
2.3386e-24,-2.5946e-24,56751,4.4565e+05
2.3082e-24,-2.6799e-24,55529,4.4413e+05
2.3398e-24,-2.648e-24,56601,4.448e+05
2.3216e-24,-2.4982e-24,55767,4.4806e+05
2.2975e-24,-2.4829e-24,55090,4.4834e+05
2.3095e-24,-2.5683e-24,55221,4.4682e+05
2.3128e-24,-2.6176e-24,55247,4.4565e+05
2.3175e-24,-2.636e-24,55275,4.453e+05
2.222e-24,-2.5885e-24,52807,4.4639e+05
2.3411e-24,-2.6947e-24,55776,4.442e+05
2.4017e-24,-2.4844e-24,57711,4.4856e+05
2.4108e-24,-2.6461e-24,57929,4.4517e+05
2.3541e-24,-2.6462e-24,55956,4.4517e+05
2.3064e-24,-2.547e-24,54732,4.4744e+05
2.3282e-24,-2.6477e-24,55177,4.4516e+05
2.2596e-24,-2.556e-24,53414,4.4727e+05
2.3369e-24,-2.606e-24,55200,4.4618e+05
2.2931e-24,-2.5381e-24,54114,4.4776e+05
2.3207e-24,-2.6015e-24,54761,4.4639e+05
2.3906e-24,-2.5676e-24,56577,4.4733e+05
2.3888e-24,-2.5986e-24,56511,4.4661e+05
2.3813e-24,-2.6426e-24,56249,4.4559e+05
2.294e-24,-2.5773e-24,53942,4.4716e+05
2.3235e-24,-2.6206e-24,54506,4.4626e+05
2.3353e-24,-2.6059e-24,54767,4.4662e+05
2.3191e-24,-2.4752e-24,54365,4.4906e+05
2.4033e-24,-2.5834e-24,56305,4.472e+05
2.3063e-24,-2.6604e-24,53800,4.4547e+05
2.4291e-24,-2.4808e-24,56928,4.4915e+05
2.3184e-24,-2.6011e-24,54060,4.4707e+05
2.4494e-24,-2.6038e-24,57463,4.4719e+05
2.4008e-24,-2.5205e-24,55965,4.4866e+05
2.3306e-24,-2.6904e-24,54275,4.4522e+05
2.4039e-24,-2.5801e-24,56024,4.4777e+05
2.3054e-24,-2.4829e-24,53480,4.4937e+05
2.3027e-24,-2.5173e-24,53395,4.4896e+05
2.3507e-24,-2.5931e-24,54665,4.4779e+05
2.3581e-24,-2.61e-24,54827,4.4748e+05
2.2834e-24,-2.5843e-24,52867,4.4794e+05
2.3321e-24,-2.6271e-24,54099,4.4717e+05
2.2833e-24,-2.5729e-24,52794,4.482e+05
2.3287e-24,-2.4792e-24,53678,4.4966e+05
2.3864e-24,-2.7088e-24,55130,4.4557e+05
2.2582e-24,-2.6021e-24,52083,4.4786e+05
2.4064e-24,-2.5907e-24,55563,4.481e+05
2.281e-24,-2.5363e-24,52513,4.4899e+05
2.4096e-24,-2.4875e-24,55538,4.4976e+05
2.3398e-24,-2.6299e-24,53783,4.4758e+05
2.2904e-24,-2.4332e-24,52515,4.5074e+05
2.2723e-24,-2.5153e-24,52165,4.4942e+05
2.297e-24,-2.4999e-24,52556,4.4969e+05
2.3049e-24,-2.5672e-24,52708,4.4865e+05
2.3812e-24,-2.5356e-24,54589,4.4914e+05
2.3288e-24,-2.5841e-24,53188,4.484e+05
2.3424e-24,-2.6035e-24,53537,4.4816e+05
2.3818e-24,-2.4963e-24,54491,4.4982e+05
2.4093e-24,-2.6265e-24,55053,4.4782e+05
2.2949e-24,-2.6838e-24,52243,4.4683e+05
2.3597e-24,-2.5278e-24,53624,4.4942e+05
2.3117e-24,-2.5819e-24,52527,4.4861e+05
2.3364e-24,-2.5705e-24,52846,4.4881e+05
2.3499e-24,-2.4713e-24,53078,4.5041e+05
2.2708e-24,-2.7329e-24,51473,4.4594e+05
2.4101e-24,-2.5787e-24,54515,4.4873e+05
2.4206e-24,-2.6469e-24,54703,4.4773e+05
2.2766e-24,-2.5745e-24,51511,4.4888e+05
2.4234e-24,-2.6246e-24,54745,4.4824e+05
2.3004e-24,-2.6658e-24,51923,4.4762e+05
2.4177e-24,-2.5697e-24,54417,4.4911e+05
2.3565e-24,-2.4937e-24,52754,4.5043e+05
2.3388e-24,-2.7047e-24,52387,4.4715e+05
2.3433e-24,-2.5004e-24,52373,4.5041e+05
2.378e-24,-2.5715e-24,53036,4.4925e+05
2.3962e-24,-2.5791e-24,53429,4.492e+05
2.357e-24,-2.4748e-24,52581,4.5097e+05
2.3174e-24,-2.4947e-24,51733,4.5077e+05
2.3517e-24,-2.4318e-24,52401,4.52e+05
2.4106e-24,-2.4858e-24,53608,4.5106e+05
2.3774e-24,-2.5503e-24,52876,4.5e+05
2.2863e-24,-2.617e-24,50976,4.4895e+05
2.3464e-24,-2.5358e-24,52191,4.5028e+05
2.3108e-24,-2.6572e-24,51446,4.4844e+05
2.3735e-24,-2.635e-24,52622,4.4883e+05
2.2888e-24,-2.484e-24,50741,4.5132e+05
2.3159e-24,-2.6395e-24,51340,4.4883e+05
2.2861e-24,-2.5739e-24,50552,4.4989e+05
2.3281e-24,-2.424e-24,51476,4.525e+05
2.3113e-24,-2.5766e-24,51032,4.4995e+05
2.4293e-24,-2.42e-24,53393,4.5259e+05
2.3398e-24,-2.6045e-24,51566,4.4953e+05
2.2681e-24,-2.5524e-24,49758,4.504e+05
2.3981e-24,-2.5168e-24,52662,4.5102e+05
2.4586e-24,-2.5305e-24,53941,4.5079e+05
2.2889e-24,-2.5683e-24,50166,4.5019e+05
2.368e-24,-2.6871e-24,51979,4.4836e+05
2.3332e-24,-2.5253e-24,51161,4.5095e+05
2.3557e-24,-2.5042e-24,51582,4.5136e+05
2.2803e-24,-2.4701e-24,49709,4.5198e+05
2.3701e-24,-2.5201e-24,51666,4.5112e+05
2.4134e-24,-2.5441e-24,52401,4.5073e+05
2.422e-24,-2.4022e-24,52549,4.5316e+05
2.3658e-24,-2.5349e-24,51345,4.509e+05
2.3353e-24,-2.4995e-24,50402,4.5151e+05
2.3494e-24,-2.5445e-24,50689,4.5077e+05
2.3385e-24,-2.5937e-24,50410,4.5001e+05
2.3597e-24,-2.4832e-24,50888,4.5185e+05
2.4892e-24,-2.5919e-24,53600,4.5006e+05
2.3698e-24,-2.4676e-24,51075,4.5219e+05
2.2892e-24,-2.435e-24,49096,4.5278e+05
2.4175e-24,-2.5709e-24,52003,4.5048e+05
2.3549e-24,-2.5002e-24,50502,4.5172e+05
2.3063e-24,-2.6641e-24,49219,4.491e+05
2.4542e-24,-2.5358e-24,52504,4.5114e+05
2.3975e-24,-2.5438e-24,51136,4.511e+05
2.4191e-24,-2.4784e-24,51564,4.5232e+05
2.3618e-24,-2.6335e-24,50154,4.4979e+05
2.3519e-24,-2.4545e-24,49868,4.528e+05
2.4571e-24,-2.4614e-24,52237,4.5269e+05
2.3913e-24,-2.4817e-24,50765,4.5236e+05
2.3216e-24,-2.6321e-24,48990,4.4989e+05
2.2758e-24,-2.5066e-24,48061,4.5196e+05
2.3358e-24,-2.436e-24,49236,4.5332e+05
2.3715e-24,-2.4577e-24,49931,4.5309e+05
2.3036e-24,-2.5857e-24,48465,4.5087e+05
2.4261e-24,-2.5451e-24,51134,4.5164e+05
2.3707e-24,-2.4881e-24,49813,4.5266e+05
2.4143e-24,-2.4697e-24,50825,4.5313e+05
2.3558e-24,-2.5142e-24,49335,4.5239e+05
2.5004e-24,-2.5717e-24,52420,4.5137e+05
2.4241e-24,-2.5724e-24,50766,4.514e+05
2.3315e-24,-2.4311e-24,48702,4.5402e+05
2.4662e-24,-2.5111e-24,51542,4.5256e+05
2.3122e-24,-2.5017e-24,48221,4.5273e+05
2.4044e-24,-2.5589e-24,50092,4.5173e+05
2.365e-24,-2.3749e-24,49199,4.5521e+05
2.4369e-24,-2.5114e-24,50788,4.5259e+05
2.2498e-24,-2.5246e-24,46940,4.5239e+05
2.3874e-24,-2.4092e-24,49545,4.5468e+05
2.4158e-24,-2.5004e-24,50129,4.53e+05
2.3445e-24,-2.5274e-24,48648,4.5253e+05
2.317e-24,-2.517e-24,48142,4.5275e+05
2.4913e-24,-2.5087e-24,51785,4.5291e+05
2.2977e-24,-2.5105e-24,47740,4.5289e+05
2.4539e-24,-2.4135e-24,50902,4.5504e+05
2.2858e-24,-2.5693e-24,47453,4.5213e+05
2.3284e-24,-2.3423e-24,48214,4.5629e+05
2.4043e-24,-2.4206e-24,49655,4.5493e+05
2.4259e-24,-2.4963e-24,50045,4.5351e+05
2.4525e-24,-2.4898e-24,50610,4.5372e+05
2.3999e-24,-2.466e-24,49329,4.5419e+05
2.4408e-24,-2.496e-24,50127,4.5363e+05
2.3911e-24,-2.4742e-24,48982,4.5419e+05
2.4607e-24,-2.475e-24,50431,4.5423e+05
2.3235e-24,-2.5285e-24,47698,4.5323e+05
2.3781e-24,-2.7048e-24,48458,4.5017e+05
2.4251e-24,-2.501e-24,49327,4.5382e+05
2.4348e-24,-2.4446e-24,49498,4.5494e+05
2.404e-24,-2.5408e-24,48898,4.5313e+05
2.3809e-24,-2.5793e-24,48441,4.5244e+05
2.4904e-24,-2.5228e-24,50623,4.5348e+05
2.3984e-24,-2.4558e-24,48735,4.5493e+05
2.3716e-24,-2.3553e-24,48158,4.5665e+05
2.3168e-24,-2.4857e-24,46986,4.5441e+05
2.2793e-24,-2.395e-24,46173,4.5603e+05
2.3538e-24,-2.543e-24,47694,4.5335e+05
2.3318e-24,-2.5421e-24,47253,4.534e+05
2.3879e-24,-2.4786e-24,48190,4.5464e+05
2.4114e-24,-2.551e-24,48528,4.5331e+05
2.4548e-24,-2.4261e-24,49097,4.5563e+05
2.4505e-24,-2.474e-24,49014,4.5481e+05
2.3722e-24,-2.4749e-24,47572,4.5483e+05
2.4725e-24,-2.4669e-24,49350,4.5504e+05
2.4832e-24,-2.4651e-24,49422,4.5518e+05
2.3792e-24,-2.5486e-24,47476,4.5365e+05
2.4287e-24,-2.4681e-24,48349,4.5523e+05
2.3281e-24,-2.4515e-24,46321,4.5554e+05
2.4619e-24,-2.5124e-24,48906,4.5455e+05
2.4203e-24,-2.524e-24,48070,4.5437e+05
2.3385e-24,-2.5838e-24,46368,4.5326e+05
2.4528e-24,-2.4042e-24,48599,4.5658e+05
2.4492e-24,-2.5223e-24,48499,4.5468e+05
2.3768e-24,-2.4995e-24,47057,4.5518e+05
2.3037e-24,-2.4962e-24,45439,4.5524e+05
2.4739e-24,-2.4435e-24,48820,4.5614e+05
2.3954e-24,-2.5005e-24,47336,4.552e+05
2.4341e-24,-2.4582e-24,48035,4.561e+05
2.4266e-24,-2.4009e-24,47883,4.5702e+05
2.5151e-24,-2.4247e-24,49436,4.5665e+05
2.4224e-24,-2.5589e-24,47729,4.5455e+05
2.345e-24,-2.4685e-24,46060,4.5611e+05
2.3818e-24,-2.5847e-24,46824,4.541e+05
2.3491e-24,-2.5742e-24,46045,4.5436e+05
2.3807e-24,-2.5722e-24,46656,4.5439e+05
2.3817e-24,-2.3417e-24,46612,4.5824e+05
2.4045e-24,-2.4681e-24,47045,4.5631e+05
2.4459e-24,-2.45e-24,47837,4.5662e+05
2.4148e-24,-2.5969e-24,47198,4.5422e+05
2.4203e-24,-2.3785e-24,47125,4.5783e+05
2.3993e-24,-2.4526e-24,46616,4.5667e+05
2.4004e-24,-2.575e-24,46640,4.5471e+05
2.4121e-24,-2.5698e-24,46858,4.5483e+05
2.4046e-24,-2.4883e-24,46500,4.5623e+05
2.4247e-24,-2.5041e-24,46832,4.5603e+05
2.409e-24,-2.4593e-24,46414,4.5673e+05
2.3848e-24,-2.4587e-24,45900,4.5681e+05
2.4625e-24,-2.4357e-24,47492,4.5728e+05
2.3947e-24,-2.4434e-24,45970,4.5718e+05
2.3425e-24,-2.5214e-24,44815,4.56e+05
2.4001e-24,-2.4478e-24,45730,4.5718e+05
2.5117e-24,-2.4553e-24,47839,4.5707e+05
2.4756e-24,-2.5426e-24,47070,4.5575e+05
2.3871e-24,-2.5367e-24,45186,4.5601e+05
2.4285e-24,-2.4778e-24,45953,4.5691e+05
2.4271e-24,-2.4903e-24,45887,4.5673e+05
2.3684e-24,-2.511e-24,44710,4.5642e+05
2.287e-24,-2.5295e-24,43122,4.5619e+05
2.4323e-24,-2.5065e-24,45899,4.566e+05
2.4078e-24,-2.4839e-24,45357,4.5698e+05
2.4017e-24,-2.556e-24,45240,4.5591e+05
2.4635e-24,-2.2944e-24,46465,4.5986e+05
2.4826e-24,-2.5462e-24,46743,4.5618e+05
2.486e-24,-2.4595e-24,46803,4.5752e+05
2.4065e-24,-2.5122e-24,45174,4.5684e+05
2.4341e-24,-2.4631e-24,45504,4.5763e+05
2.3296e-24,-2.561e-24,43536,4.5617e+05
2.3393e-24,-2.4064e-24,43701,4.5873e+05
2.3922e-24,-2.4925e-24,44605,4.5738e+05
2.5658e-24,-2.5109e-24,47913,4.5714e+05
2.4901e-24,-2.4002e-24,46404,4.5892e+05
2.3722e-24,-2.3828e-24,44195,4.5917e+05
2.426e-24,-2.4676e-24,45160,4.579e+05
2.4413e-24,-2.3346e-24,45419,4.598e+05
2.4154e-24,-2.4666e-24,44932,4.5797e+05
2.3182e-24,-2.4964e-24,43117,4.5749e+05
2.5449e-24,-2.492e-24,47332,4.5757e+05
2.4692e-24,-2.4365e-24,45798,4.5851e+05
2.4598e-24,-2.3992e-24,45591,4.5905e+05
2.4453e-24,-2.2755e-24,45256,4.6063e+05
2.482e-24,-2.3797e-24,45890,4.5934e+05
2.3772e-24,-2.3663e-24,43939,4.5953e+05
2.405e-24,-2.5539e-24,44280,4.5674e+05
2.3685e-24,-2.5035e-24,43596,4.5755e+05
2.4923e-24,-2.4357e-24,45823,4.5867e+05
2.4468e-24,-2.5223e-24,44995,4.5733e+05
2.3819e-24,-2.4791e-24,43817,4.5806e+05
2.4264e-24,-2.5995e-24,44532,4.5621e+05
2.412e-24,-2.4214e-24,44266,4.5896e+05
2.3789e-24,-2.4136e-24,43644,4.5912e+05
2.4564e-24,-2.4692e-24,44958,4.5846e+05
2.388e-24,-2.4258e-24,43652,4.5907e+05
2.4411e-24,-2.3757e-24,44561,4.5971e+05
2.3883e-24,-2.584e-24,43567,4.5675e+05
2.5004e-24,-2.5067e-24,45445,4.5809e+05
2.4732e-24,-2.4665e-24,44950,4.5868e+05
2.4802e-24,-2.4432e-24,44823,4.5904e+05
2.4531e-24,-2.4e-24,44338,4.5959e+05
2.4822e-24,-2.4308e-24,44814,4.5925e+05
2.431e-24,-2.3265e-24,43842,4.6061e+05
2.5145e-24,-2.3555e-24,45314,4.6025e+05
2.4527e-24,-2.5367e-24,44192,4.5788e+05
2.44e-24,-2.4236e-24,43951,4.5942e+05
2.4867e-24,-2.3896e-24,44679,4.6005e+05
2.4789e-24,-2.388e-24,44488,4.6012e+05
2.3783e-24,-2.4534e-24,42379,4.5934e+05
2.3922e-24,-2.5278e-24,42604,4.5838e+05
2.3881e-24,-2.4874e-24,42495,4.5894e+05
2.3911e-24,-2.5456e-24,42532,4.5816e+05
2.4893e-24,-2.5588e-24,44515,4.5797e+05
2.4993e-24,-2.4655e-24,44697,4.5926e+05
2.412e-24,-2.4041e-24,42946,4.6003e+05
2.5074e-24,-2.4806e-24,44747,4.5918e+05
2.3868e-24,-2.3957e-24,42298,4.6026e+05
2.3791e-24,-2.5023e-24,42109,4.5896e+05
2.4607e-24,-2.5166e-24,43625,4.5883e+05
2.423e-24,-2.3654e-24,42824,4.6077e+05
2.4576e-24,-2.4511e-24,43434,4.5974e+05
2.4129e-24,-2.4105e-24,42264,4.603e+05
2.4023e-24,-2.4438e-24,42027,4.599e+05
2.4288e-24,-2.5051e-24,42531,4.5918e+05
2.4777e-24,-2.2852e-24,43488,4.622e+05
2.4616e-24,-2.3424e-24,42978,4.6134e+05
2.5011e-24,-2.4104e-24,43797,4.6044e+05
2.4387e-24,-2.3868e-24,42328,4.6081e+05
2.4704e-24,-2.3992e-24,42895,4.6067e+05
2.5422e-24,-2.323e-24,44285,4.6185e+05
2.433e-24,-2.4777e-24,41937,4.5973e+05
2.4609e-24,-2.5029e-24,42452,4.5947e+05
2.4617e-24,-2.3557e-24,42402,4.6147e+05
2.4142e-24,-2.5023e-24,41439,4.5951e+05
2.4745e-24,-2.4476e-24,42456,4.6027e+05
2.395e-24,-2.5067e-24,40896,4.5954e+05
2.4172e-24,-2.5168e-24,41290,4.5943e+05
2.4261e-24,-2.313e-24,41419,4.6229e+05
2.4798e-24,-2.3841e-24,42421,4.6127e+05
2.4912e-24,-2.4975e-24,42571,4.5976e+05
2.3483e-24,-2.4419e-24,39862,4.6054e+05
2.4991e-24,-2.4826e-24,42571,4.6002e+05
2.4085e-24,-2.4752e-24,40819,4.6012e+05
2.4299e-24,-2.3551e-24,41146,4.6188e+05
2.5884e-24,-2.4497e-24,44048,4.6049e+05
2.4022e-24,-2.5137e-24,40444,4.5967e+05
2.5106e-24,-2.3614e-24,42385,4.6181e+05
2.5482e-24,-2.3936e-24,43056,4.6131e+05
2.5168e-24,-2.3715e-24,42422,4.6176e+05
2.5579e-24,-2.3999e-24,43226,4.6138e+05
2.467e-24,-2.3079e-24,41389,4.6282e+05
2.3387e-24,-2.3572e-24,39128,4.6206e+05
2.4658e-24,-2.3275e-24,41288,4.6255e+05
2.4523e-24,-2.4037e-24,41049,4.6141e+05
2.5305e-24,-2.4517e-24,42492,4.6071e+05
2.5192e-24,-2.3622e-24,42074,4.6211e+05
2.5145e-24,-2.3885e-24,41973,4.6178e+05
2.4982e-24,-2.3755e-24,41582,4.6208e+05
2.4242e-24,-2.4125e-24,40249,4.6157e+05
2.5668e-24,-2.408e-24,42775,4.6166e+05
2.5497e-24,-2.4041e-24,42368,4.6181e+05
2.5205e-24,-2.4037e-24,41800,4.6185e+05
2.4338e-24,-2.2468e-24,40254,4.6443e+05
2.5168e-24,-2.3278e-24,41627,4.6307e+05
2.4724e-24,-2.2644e-24,40769,4.6423e+05
2.5202e-24,-2.484e-24,41558,4.6074e+05
2.4859e-24,-2.3541e-24,40888,4.6277e+05
2.3917e-24,-2.4019e-24,39326,4.6209e+05
2.504e-24,-2.4108e-24,40818,4.6206e+05
2.4217e-24,-2.3392e-24,39466,4.6326e+05
2.4848e-24,-2.3662e-24,40429,4.629e+05
2.5293e-24,-2.4704e-24,41090,4.6141e+05
2.5503e-24,-2.3365e-24,41445,4.6359e+05
2.4886e-24,-2.433e-24,40392,4.6211e+05
2.5683e-24,-2.3398e-24,41665,4.6363e+05
2.4735e-24,-2.5294e-24,40101,4.608e+05
2.4694e-24,-2.4488e-24,39819,4.6208e+05
2.5453e-24,-2.3095e-24,40960,4.6434e+05
2.5127e-24,-2.3672e-24,40453,4.6343e+05
2.482e-24,-2.4865e-24,39875,4.616e+05
2.4845e-24,-2.4059e-24,39900,4.6299e+05
2.4602e-24,-2.4162e-24,39505,4.6284e+05
2.5641e-24,-2.3029e-24,40990,4.6465e+05
2.5405e-24,-2.4224e-24,40525,4.6279e+05
2.4778e-24,-2.4539e-24,39541,4.6255e+05
2.5293e-24,-2.3724e-24,40303,4.6385e+05
2.5483e-24,-2.3225e-24,40557,4.6461e+05
2.5752e-24,-2.381e-24,40967,4.6372e+05
2.5141e-24,-2.4344e-24,40016,4.6294e+05
2.5662e-24,-2.3658e-24,40777,4.6404e+05
2.5241e-24,-2.3012e-24,40109,4.6497e+05
2.4549e-24,-2.4541e-24,38928,4.6272e+05
2.5131e-24,-2.2557e-24,39899,4.6562e+05
2.4226e-24,-2.3885e-24,38012,4.6384e+05
2.4729e-24,-2.4946e-24,39061,4.6222e+05
2.4062e-24,-2.3735e-24,37621,4.641e+05
2.5119e-24,-2.4735e-24,39716,4.6257e+05
2.4713e-24,-2.4835e-24,38996,4.6246e+05
2.5168e-24,-2.3447e-24,39771,4.6461e+05
2.5078e-24,-2.3303e-24,39601,4.6486e+05
2.5714e-24,-2.4336e-24,40554,4.6346e+05
2.478e-24,-2.2865e-24,38988,4.6557e+05
2.467e-24,-2.3614e-24,38429,4.6466e+05
2.5216e-24,-2.3695e-24,39492,4.6459e+05
2.413e-24,-2.5022e-24,37203,4.6271e+05
2.5228e-24,-2.4481e-24,39412,4.6354e+05
